fold,epoch,train_loss,train_accuracy_at_0_76,train_auc,train_processed_batches,train_skipped_batches,val_loss,val_accuracy_at_0_76,val_auc,val_processed_batches,val_skipped_batches,tuned_threshold,tuned_accuracy,tuned_sensitivity,tuned_specificity,tuned_f1,tuned_youden_j
3,1,0.41811972563820227,0.30357142857142855,0.6591251885369532,56,0,0.3974660805293492,0.2857142857142857,0.8,7,0,0.56,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,2,0.40992518328130245,0.30357142857142855,0.8778280542986425,56,0,0.39606317239148275,0.2857142857142857,0.8,7,0,0.57,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,3,0.4074496552348137,0.30357142857142855,0.9170437405731523,56,0,0.3942666990416391,0.2857142857142857,0.8,7,0,0.58,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,4,0.4064188823103905,0.30357142857142855,0.9366515837104072,56,0,0.39360705443790983,0.2857142857142857,0.8,7,0,0.59,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,5,0.40388200857809614,0.30357142857142855,0.9487179487179487,56,0,0.3925169621195112,0.2857142857142857,1.0,7,0,0.57,1.0,1.0,1.0,1.0,1.0
3,6,0.40212756475167616,0.30357142857142855,0.9532428355957768,56,0,0.39504292820181164,0.2857142857142857,1.0,7,0,0.61,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,7,0.4013011607208422,0.30357142857142855,0.9396681749622926,56,0,0.3960868503366198,0.2857142857142857,1.0,7,0,0.62,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,8,0.40077884308993816,0.30357142857142855,0.9457013574660633,56,0,0.3988153317144939,0.2857142857142857,1.0,7,0,0.62,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,9,0.39948805208717075,0.30357142857142855,0.9502262443438914,56,0,0.4006969779729843,0.2857142857142857,1.0,7,0,0.63,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,10,0.4005456306040287,0.30357142857142855,0.9441930618401206,56,0,0.4037220094885145,0.2857142857142857,0.9,7,0,0.64,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,11,0.39975351760429995,0.30357142857142855,0.9502262443438914,56,0,0.4083020431654794,0.2857142857142857,0.9,7,0,0.65,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,12,0.3974269029817411,0.30357142857142855,0.9547511312217195,56,0,0.41337412170001436,0.2857142857142857,0.9,7,0,0.66,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,13,0.40143981230046066,0.30357142857142855,0.9487179487179487,56,0,0.4173710495233536,0.2857142857142857,0.9,7,0,0.67,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
3,14,0.39959824670638355,0.30357142857142855,0.9441930618401206,56,0,0.42048661623682293,0.2857142857142857,0.9,7,0,0.69,0.7142857142857143,0.6,1.0,0.7499999999999999,0.6000000000000001
3,15,0.4000101768012558,0.30357142857142855,0.9381598793363499,56,0,0.4275389036961964,0.2857142857142857,0.8,7,0,0.7,0.7142857142857143,0.6,1.0,0.7499999999999999,0.6000000000000001
3,16,0.40016074292361736,0.32142857142857145,0.9532428355957768,56,0,0.43623314797878265,0.2857142857142857,0.8,7,0,0.71,0.7142857142857143,0.6,1.0,0.7499999999999999,0.6000000000000001
3,17,0.40351562082235304,0.35714285714285715,0.9441930618401206,56,0,0.44498131424188614,0.2857142857142857,0.8,7,0,0.69,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,18,0.4047597914135882,0.4642857142857143,0.942684766214178,56,0,0.4547773695417813,0.5714285714285714,0.8,7,0,0.71,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,19,0.40501287313444273,0.5535714285714286,0.9411764705882353,56,0,0.45560703213725773,0.5714285714285714,0.8,7,0,0.72,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,20,0.40769780041383846,0.5892857142857143,0.947209653092006,56,0,0.46902957771505627,0.5714285714285714,0.7,7,0,0.73,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,21,0.4066012842314584,0.6071428571428571,0.9457013574660633,56,0,0.4783649125269481,0.5714285714285714,0.7,7,0,0.73,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,22,0.4146277651722942,0.7142857142857143,0.9381598793363499,56,0,0.48692099643605097,0.5714285714285714,0.7,7,0,0.74,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,23,0.41285320544349297,0.7321428571428571,0.9457013574660633,56,0,0.49244209272520884,0.7142857142857143,0.7,7,0,0.75,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,24,0.41592666865991695,0.8571428571428571,0.9547511312217195,56,0,0.5105896230254855,0.8571428571428571,0.7,7,0,0.76,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,25,0.4186842119587319,0.8571428571428571,0.9502262443438914,56,0,0.5151732351098742,0.7142857142857143,0.7,7,0,0.77,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,26,0.42157937679439783,0.9285714285714286,0.9502262443438914,56,0,0.5212064353483064,0.7142857142857143,0.7,7,0,0.77,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
3,27,0.42051680931555374,0.9464285714285714,0.9532428355957768,56,0,0.5216316878795624,0.7142857142857143,0.7,7,0,0.77,0.8571428571428571,1.0,0.5,0.9090909090909091,0.5
