fold,split_name,seed,train_ratio,val_ratio,test_ratio,train_size,train_neg,train_pos,val_size,val_neg,val_pos,test_size,test_neg,test_pos,best_epoch,best_val_loss,best_val_auc,default_threshold,tuned_threshold,val_accuracy_at_default,val_accuracy_at_tuned,val_sensitivity_at_tuned,val_specificity_at_tuned,val_f1_at_tuned,val_youden_j_at_tuned,test_accuracy_at_default,test_accuracy_at_tuned,test_sensitivity_at_tuned,test_specificity_at_tuned,test_f1_at_tuned,test_auc,model_path,history_path,split_assignments_path,val_predictions_path,test_predictions_path,combined_predictions_path
5,70_10_20,42,0.7,0.1,0.2,57,18,39,7,2,5,15,4,11,23,0.375616444008691,1.0,0.76,0.74,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.6,0.9333333333333333,0.9090909090909091,1.0,0.9523809523809523,1.0,D:\mil_colon\src\models\five_fold\best_clam_split_70_10_20_fold_5.pth,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_5_history.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_5_assignments.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_5_val_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_5_test_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_5_predictions.csv
