fold,split_name,seed,train_ratio,val_ratio,test_ratio,train_size,train_neg,train_pos,val_size,val_neg,val_pos,test_size,test_neg,test_pos,best_epoch,best_val_loss,best_val_auc,default_threshold,tuned_threshold,val_accuracy_at_default,val_accuracy_at_tuned,val_sensitivity_at_tuned,val_specificity_at_tuned,val_f1_at_tuned,val_youden_j_at_tuned,test_accuracy_at_default,test_accuracy_at_tuned,test_sensitivity_at_tuned,test_specificity_at_tuned,test_f1_at_tuned,test_auc,model_path,history_path,split_assignments_path,val_predictions_path,test_predictions_path,combined_predictions_path
4,70_10_20,42,0.7,0.1,0.2,56,17,39,7,2,5,16,5,11,9,0.3986777386495045,0.8,0.76,0.58,0.2857142857142857,0.7142857142857143,0.6,1.0,0.7499999999999999,0.6000000000000001,0.3125,0.75,0.6363636363636364,1.0,0.7777777777777778,0.9636363636363636,D:\mil_colon\src\models\five_fold\best_clam_split_70_10_20_fold_4.pth,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_4_history.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_4_assignments.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_4_val_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_4_test_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_4_predictions.csv
