fold,epoch,train_loss,train_accuracy_at_0_76,train_auc,train_processed_batches,train_skipped_batches,val_loss,val_accuracy_at_0_76,val_auc,val_processed_batches,val_skipped_batches,tuned_threshold,tuned_accuracy,tuned_sensitivity,tuned_specificity,tuned_f1,tuned_youden_j
1,1,0.4176909955484526,0.30357142857142855,0.6485671191553545,56,0,0.3998196082455771,0.2857142857142857,0.8,7,0,0.52,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,2,0.411648619387831,0.30357142857142855,0.808446455505279,56,0,0.3975678895201002,0.2857142857142857,0.9,7,0,0.53,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,3,0.4099718523877008,0.30357142857142855,0.8717948717948718,56,0,0.39648711894239697,0.2857142857142857,0.9,7,0,0.54,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,4,0.4097168884639229,0.30357142857142855,0.8506787330316742,56,0,0.3950625572885786,0.2857142857142857,1.0,7,0,0.55,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,5,0.408664000619735,0.30357142857142855,0.8974358974358975,56,0,0.39461378966059,0.2857142857142857,1.0,7,0,0.56,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,6,0.40679746121168137,0.30357142857142855,0.9441930618401206,56,0,0.3926370505775724,0.2857142857142857,1.0,7,0,0.57,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,7,0.405526853831751,0.30357142857142855,0.9562594268476622,56,0,0.3922611666577203,0.2857142857142857,1.0,7,0,0.56,1.0,1.0,1.0,1.0,1.0
1,8,0.4082251787185669,0.30357142857142855,0.9457013574660633,56,0,0.3929938269512994,0.2857142857142857,1.0,7,0,0.57,1.0,1.0,1.0,1.0,1.0
1,9,0.40802277331905706,0.30357142857142855,0.9562594268476622,56,0,0.3923835775681904,0.2857142857142857,1.0,7,0,0.6,0.8571428571428571,0.8,1.0,0.888888888888889,0.8
1,10,0.4070204251578876,0.30357142857142855,0.9547511312217195,56,0,0.3934086710214615,0.2857142857142857,1.0,7,0,0.59,1.0,1.0,1.0,1.0,1.0
1,11,0.40530161187052727,0.30357142857142855,0.9849170437405732,56,0,0.3925316993679319,0.2857142857142857,1.0,7,0,0.59,1.0,1.0,1.0,1.0,1.0
1,12,0.4042834487876722,0.30357142857142855,0.9894419306184012,56,0,0.39262220902102335,0.2857142857142857,1.0,7,0,0.6,1.0,1.0,1.0,1.0,1.0
1,13,0.4075376609606402,0.30357142857142855,0.9894419306184012,56,0,0.39356122059481485,0.2857142857142857,1.0,7,0,0.61,1.0,1.0,1.0,1.0,1.0
1,14,0.40674578824213575,0.30357142857142855,0.9924585218702866,56,0,0.392561884863036,0.2857142857142857,1.0,7,0,0.62,1.0,1.0,1.0,1.0,1.0
1,15,0.4114092694861548,0.30357142857142855,0.9773755656108597,56,0,0.39258937750543865,0.2857142857142857,1.0,7,0,0.63,1.0,1.0,1.0,1.0,1.0
1,16,0.4060919713228941,0.30357142857142855,0.9969834087481146,56,0,0.3925295961754663,0.2857142857142857,1.0,7,0,0.64,1.0,1.0,1.0,1.0,1.0
1,17,0.4090832088674818,0.30357142857142855,0.9924585218702866,56,0,0.3927312514611653,0.2857142857142857,1.0,7,0,0.65,1.0,1.0,1.0,1.0,1.0
1,18,0.40841641516557764,0.30357142857142855,0.9879336349924586,56,0,0.391898119023868,0.2857142857142857,1.0,7,0,0.66,1.0,1.0,1.0,1.0,1.0
1,19,0.4113331197627953,0.30357142857142855,0.9939668174962293,56,0,0.391125072325979,0.2857142857142857,1.0,7,0,0.67,1.0,1.0,1.0,1.0,1.0
1,20,0.41531163480665,0.3392857142857143,0.9894419306184012,56,0,0.39105384051799774,0.2857142857142857,1.0,7,0,0.69,1.0,1.0,1.0,1.0,1.0
1,21,0.413342130237392,0.39285714285714285,0.9894419306184012,56,0,0.388731632913862,0.2857142857142857,1.0,7,0,0.7,1.0,1.0,1.0,1.0,1.0
1,22,0.4141423400225384,0.5,0.9894419306184012,56,0,0.3907329535910061,0.2857142857142857,1.0,7,0,0.71,1.0,1.0,1.0,1.0,1.0
1,23,0.42452552382435116,0.7142857142857143,0.9743589743589743,56,0,0.3923761642404965,0.42857142857142855,1.0,7,0,0.73,1.0,1.0,1.0,1.0,1.0
1,24,0.42002170266849653,0.7678571428571429,0.9819004524886877,56,0,0.3865936185632433,0.5714285714285714,1.0,7,0,0.73,1.0,1.0,1.0,1.0,1.0
1,25,0.421372314915061,0.875,0.9788838612368024,56,0,0.39380738884210587,0.5714285714285714,1.0,7,0,0.75,1.0,1.0,1.0,1.0,1.0
1,26,0.42268125992268324,0.9285714285714286,0.9773755656108597,56,0,0.3879156123314585,0.8571428571428571,1.0,7,0,0.75,1.0,1.0,1.0,1.0,1.0
1,27,0.4189566917983549,0.9107142857142857,0.9788838612368024,56,0,0.388912028500012,1.0,1.0,7,0,0.76,1.0,1.0,1.0,1.0,1.0
1,28,0.4213941397943667,0.9285714285714286,0.9773755656108597,56,0,0.3899583827172007,1.0,1.0,7,0,0.76,1.0,1.0,1.0,1.0,1.0
1,29,0.4321521004395826,0.9285714285714286,0.9743589743589743,56,0,0.38759846559592653,1.0,1.0,7,0,0.76,1.0,1.0,1.0,1.0,1.0
1,30,0.4239304597223444,0.9285714285714286,0.975867269984917,56,0,0.38482365970100674,1.0,1.0,7,0,0.76,1.0,1.0,1.0,1.0,1.0
