fold,split_name,seed,train_ratio,val_ratio,test_ratio,train_size,train_neg,train_pos,val_size,val_neg,val_pos,test_size,test_neg,test_pos,best_epoch,best_val_loss,best_val_auc,default_threshold,tuned_threshold,val_accuracy_at_default,val_accuracy_at_tuned,val_sensitivity_at_tuned,val_specificity_at_tuned,val_f1_at_tuned,val_youden_j_at_tuned,test_accuracy_at_default,test_accuracy_at_tuned,test_sensitivity_at_tuned,test_specificity_at_tuned,test_f1_at_tuned,test_auc,model_path,history_path,split_assignments_path,val_predictions_path,test_predictions_path,combined_predictions_path
2,70_10_20,42,0.7,0.1,0.2,56,17,39,7,2,5,16,5,11,18,0.3537484237125942,1.0,0.76,0.63,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.3125,0.9375,1.0,0.8,0.9565217391304348,0.9818181818181818,D:\mil_colon\src\models\five_fold\best_clam_split_70_10_20_fold_2.pth,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_2_history.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_2_assignments.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_2_val_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_2_test_predictions.csv,D:\mil_colon\src\models\five_fold\split_70_10_20_fold_2_predictions.csv
