fold,epoch,train_loss,train_accuracy_at_0_76,train_auc,train_processed_batches,train_skipped_batches,val_loss,val_accuracy_at_0_76,val_auc,val_processed_batches,val_skipped_batches,tuned_threshold,tuned_accuracy,tuned_sensitivity,tuned_specificity,tuned_f1,tuned_youden_j
2,11,0.3813683376425788,0.30158730158730157,0.9521531100478469,63,0,0.377591242082417,0.3125,1.0,16,0,0.58,1.0,1.0,1.0,1.0,1.0
2,12,0.38532641624647473,0.30158730158730157,0.9509569377990431,63,0,0.3788735205307603,0.3125,1.0,16,0,0.63,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,13,0.37849225600560504,0.30158730158730157,0.9665071770334929,63,0,0.37829496897757053,0.3125,1.0,16,0,0.64,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,14,0.38298579601068344,0.30158730158730157,0.9497607655502392,63,0,0.3843604251742363,0.3125,0.9818181818181818,16,0,0.65,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,15,0.38511182911812314,0.30158730158730157,0.9509569377990431,63,0,0.3802067171782255,0.3125,1.0,16,0,0.66,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,16,0.38270384617268094,0.30158730158730157,0.9521531100478469,63,0,0.3829709617421031,0.3125,1.0,16,0,0.68,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,17,0.3844623724146495,0.30158730158730157,0.9545454545454546,63,0,0.38574596494436264,0.3125,1.0,16,0,0.65,1.0,1.0,1.0,1.0,1.0
2,18,0.38684835675216855,0.31746031746031744,0.9521531100478469,63,0,0.38782251765951514,0.5625,1.0,16,0,0.66,1.0,1.0,1.0,1.0,1.0
2,19,0.38763495735705844,0.42857142857142855,0.9485645933014354,63,0,0.394721663556993,0.75,0.9818181818181818,16,0,0.72,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,20,0.3968602842281735,0.5396825396825397,0.94377990430622,63,0,0.39709110325202346,0.75,1.0,16,0,0.73,0.9375,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909092
2,21,0.39829894604664,0.6666666666666666,0.9413875598086124,63,0,0.3985043838620186,0.75,1.0,16,0,0.7,1.0,1.0,1.0,1.0,1.0
2,22,0.4001033319130776,0.7142857142857143,0.9461722488038278,63,0,0.4030236592516303,0.875,1.0,16,0,0.71,1.0,1.0,1.0,1.0,1.0
2,23,0.40389323778568753,0.7936507936507936,0.9461722488038278,63,0,0.40894380677491426,0.9375,1.0,16,0,0.72,1.0,1.0,1.0,1.0,1.0
2,24,0.41081300661677406,0.8412698412698413,0.9413875598086124,63,0,0.4108644216321409,0.9375,1.0,16,0,0.73,1.0,1.0,1.0,1.0,1.0
2,25,0.40990381463179515,0.8571428571428571,0.94377990430622,63,0,0.4098395281471312,0.9375,1.0,16,0,0.74,1.0,1.0,1.0,1.0,1.0
2,26,0.4100191966290512,0.873015873015873,0.9521531100478469,63,0,0.41883981227874756,0.9375,1.0,16,0,0.75,1.0,1.0,1.0,1.0,1.0
2,27,0.4123400502379925,0.873015873015873,0.94377990430622,63,0,0.4205576251260936,1.0,1.0,16,0,0.76,1.0,1.0,1.0,1.0,1.0
2,28,0.41927130035464727,0.8888888888888888,0.9413875598086124,63,0,0.41959430277347565,1.0,1.0,16,0,0.76,1.0,1.0,1.0,1.0,1.0
2,29,0.41369681107619455,0.8888888888888888,0.9533492822966507,63,0,0.4219601845834404,0.875,1.0,16,0,0.77,1.0,1.0,1.0,1.0,1.0
2,30,0.4195165052891724,0.9206349206349206,0.9497607655502392,63,0,0.4245991928037256,0.875,1.0,16,0,0.78,1.0,1.0,1.0,1.0,1.0
